,Year,Airport,Cause,Delays (%)
1007,2006,MCO,NAS Delay,5.901787816610045
1008,2006,MDW,NAS Delay,6.136444246297123
1009,2006,MIA,NAS Delay,8.22130007558579
1010,2006,MSP,NAS Delay,6.59617330003477
1011,2006,ORD,NAS Delay,14.326664865342064
1012,2006,PDX,NAS Delay,5.329045549765413
1013,2006,PHL,NAS Delay,14.018659920411421
1014,2006,PHX,NAS Delay,5.551647023269869
1015,2006,SAN,NAS Delay,5.404993811548187
1016,2006,SEA,NAS Delay,8.061389232471846
1017,2006,SFO,NAS Delay,11.754599597890826
1018,2006,SLC,NAS Delay,3.3765868608623544
1019,2006,TPA,NAS Delay,5.870130212104852
1020,2007,ATL,NAS Delay,8.828771078631545
1021,2007,BOS,NAS Delay,11.194846870424028
1022,2007,BWI,NAS Delay,5.661145390557153
1023,2007,CLT,NAS Delay,9.908110531656316
1024,2007,DAL,NAS Delay,3.777365904288839
1025,2007,DCA,NAS Delay,9.55037619127236
1026,2007,DEN,NAS Delay,6.689602179745972
1027,2007,DFW,NAS Delay,8.388608769311446
1028,2007,DTW,NAS Delay,8.877233802816901
1029,2007,EWR,NAS Delay,24.40276173542885
1030,2007,FLL,NAS Delay,8.444908420688863
1031,2007,IAD,NAS Delay,6.873955026309723
1032,2007,IAH,NAS Delay,8.682447028771843
1033,2007,JFK,NAS Delay,18.427265183546048
1034,2007,LAS,NAS Delay,6.383050884365595
1035,2007,LAX,NAS Delay,6.914795772396037
1036,2007,LGA,NAS Delay,22.10956287040576
1037,2007,MCO,NAS Delay,7.180720014175326
1038,2007,MDW,NAS Delay,5.931650323388272
1039,2007,MIA,NAS Delay,9.364345274861025
1040,2007,MSP,NAS Delay,10.657065308060524
1041,2007,ORD,NAS Delay,14.039073644318595
1042,2007,PDX,NAS Delay,5.862571204420642
1043,2007,PHL,NAS Delay,14.351136898529285
1044,2007,PHX,NAS Delay,6.139068110545814
1045,2007,SAN,NAS Delay,4.858769603913589
1046,2007,SEA,NAS Delay,9.428156522854495
1047,2007,SFO,NAS Delay,11.969354582364074
1048,2007,SLC,NAS Delay,3.2072887698001886
1049,2007,TPA,NAS Delay,6.51748768781564
1050,2008,ATL,NAS Delay,10.08949124411067
1051,2008,BOS,NAS Delay,10.352709760564336
1052,2008,BWI,NAS Delay,4.861869162470694
1053,2008,CLT,NAS Delay,8.428707450607003
1054,2008,DAL,NAS Delay,3.0515288053253236
1055,2008,DCA,NAS Delay,7.090722386957575
1056,2008,DEN,NAS Delay,7.222329896053339
1057,2008,DFW,NAS Delay,7.137774919065676
1058,2008,DTW,NAS Delay,6.156074074074075
1059,2008,EWR,NAS Delay,22.43397043851225
1060,2008,FLL,NAS Delay,8.73598892511052
1061,2008,IAD,NAS Delay,6.386019836363161
1062,2008,IAH,NAS Delay,8.577846187081443
1063,2008,JFK,NAS Delay,15.882005353445228
1064,2008,LAS,NAS Delay,7.351597433924718
1065,2008,LAX,NAS Delay,7.607891137538541
1066,2008,LGA,NAS Delay,20.149172662172486
1067,2008,MCO,NAS Delay,7.192527835303643
1068,2008,MDW,NAS Delay,4.740182648401827
1069,2008,MIA,NAS Delay,10.700696685948033
1070,2008,MSP,NAS Delay,7.801649785144262
1071,2008,ORD,NAS Delay,13.985892504536999
1072,2008,PDX,NAS Delay,6.069031076082825
1073,2008,PHL,NAS Delay,12.52632783654947
1074,2008,PHX,NAS Delay,6.169349500541583
1075,2008,SAN,NAS Delay,6.11682133333333
1076,2008,SEA,NAS Delay,8.93334861333944
1077,2008,SFO,NAS Delay,14.734241956479982
1078,2008,SLC,NAS Delay,4.301451713798829
1079,2008,TPA,NAS Delay,6.539112970283099
1080,2009,ATL,NAS Delay,13.041993473406997
1081,2009,BOS,NAS Delay,9.605797965024426
1082,2009,BWI,NAS Delay,4.211798973143758
1083,2009,CLT,NAS Delay,9.255415093213761
1084,2009,DAL,NAS Delay,2.4428636420033913
1085,2009,DCA,NAS Delay,6.165361303035593
1086,2009,DEN,NAS Delay,6.752173986672424
1087,2009,DFW,NAS Delay,6.122201643839752
1088,2009,DTW,NAS Delay,6.090785090365399
1089,2009,EWR,NAS Delay,22.517720435162175
1090,2009,FLL,NAS Delay,7.540548299124443
1091,2009,IAD,NAS Delay,5.494690518031213
1092,2009,IAH,NAS Delay,7.764291919594804
1093,2009,JFK,NAS Delay,13.47662661073321
1094,2009,LAS,NAS Delay,5.26216401677974
1095,2009,LAX,NAS Delay,4.961436506911246
1096,2009,LGA,NAS Delay,16.61741186287463
1097,2009,MCO,NAS Delay,5.933009636950677
1098,2009,MDW,NAS Delay,3.3929423777917607
1099,2009,MIA,NAS Delay,8.611542297861734
1100,2009,MSP,NAS Delay,8.859827636454467
1101,2009,ORD,NAS Delay,7.863739665809522
1102,2009,PDX,NAS Delay,4.474237845694832
1103,2009,PHL,NAS Delay,12.525997918879206
1104,2009,PHX,NAS Delay,5.112360893108335
1105,2009,SAN,NAS Delay,4.637678013722581
1106,2009,SEA,NAS Delay,6.234714394667251
1107,2009,SFO,NAS Delay,13.230336258377259
1108,2009,SLC,NAS Delay,4.9499366622924486
1109,2009,TPA,NAS Delay,5.259484831468761
1110,2010,ATL,NAS Delay,7.931890322144939
1111,2010,BOS,NAS Delay,9.235467702580088
1112,2010,BWI,NAS Delay,4.727177135928308
1113,2010,CLT,NAS Delay,6.427527628821619
1114,2010,DAL,NAS Delay,2.1370135199343436
1115,2010,DCA,NAS Delay,6.117376557716491
1116,2010,DEN,NAS Delay,4.381921533940616
1117,2010,DFW,NAS Delay,4.757951863029251
1118,2010,DTW,NAS Delay,6.951384229230351
1119,2010,EWR,NAS Delay,15.853237120263426
1120,2010,FLL,NAS Delay,5.993987783175411
1121,2010,IAD,NAS Delay,4.788616410110101
1122,2010,IAH,NAS Delay,7.793546485607309
1123,2010,JFK,NAS Delay,10.699099243864763
1124,2010,LAS,NAS Delay,3.89567007753646
1125,2010,LAX,NAS Delay,4.989688759796682
1126,2010,LGA,NAS Delay,11.641153643649695
1127,2010,MCO,NAS Delay,5.306019506372681
1128,2010,MDW,NAS Delay,3.7580906053343086
1129,2010,MIA,NAS Delay,6.812436201567104
1130,2010,MSP,NAS Delay,6.554591122981055
1131,2010,ORD,NAS Delay,8.609378739099773
1132,2010,PDX,NAS Delay,3.4751042061386888
1133,2010,PHL,NAS Delay,8.6894539626645
1134,2010,PHX,NAS Delay,3.8522591283343726
1135,2010,SAN,NAS Delay,3.841960051366162
1136,2010,SEA,NAS Delay,4.328083004553891
1137,2010,SFO,NAS Delay,14.070337942067066
1138,2010,SLC,NAS Delay,4.815137640426913
1139,2010,TPA,NAS Delay,4.5912482003403
1140,2011,ATL,NAS Delay,6.5962305146151525
1141,2011,BOS,NAS Delay,10.08974136909375
1142,2011,BWI,NAS Delay,4.815102747258002
1143,2011,CLT,NAS Delay,7.652534669618925
1144,2011,DAL,NAS Delay,2.1075918330955767
1145,2011,DCA,NAS Delay,7.265732823797873
1146,2011,DEN,NAS Delay,5.101136302439551
1147,2011,DFW,NAS Delay,4.381825168107588
1148,2011,DTW,NAS Delay,4.926727262588524
1149,2011,EWR,NAS Delay,16.966270940980856
1150,2011,FLL,NAS Delay,6.538880931479
1151,2011,IAD,NAS Delay,5.755609026468104
1152,2011,IAH,NAS Delay,6.825268372302721
1153,2011,JFK,NAS Delay,10.009819499173766
1154,2011,LAS,NAS Delay,4.168959105265316
1155,2011,LAX,NAS Delay,6.580127232735409
1156,2011,LGA,NAS Delay,12.361623051082812
1157,2011,MCO,NAS Delay,5.778511718467141
1158,2011,MDW,NAS Delay,3.3371490430015887
1159,2011,MIA,NAS Delay,5.618000438783279
1160,2011,MSP,NAS Delay,4.968042482219199
1161,2011,ORD,NAS Delay,8.550980210926221
1162,2011,PDX,NAS Delay,4.231233675284857
1163,2011,PHL,NAS Delay,10.23500562325361
1164,2011,PHX,NAS Delay,3.889497978848287
1165,2011,SAN,NAS Delay,4.40687757909216
1166,2011,SEA,NAS Delay,5.084893882646692
1167,2011,SFO,NAS Delay,13.099312389344096
1168,2011,SLC,NAS Delay,3.35258959140793
1169,2011,TPA,NAS Delay,4.640555531418808
1170,2012,ATL,NAS Delay,5.261061913035495
1171,2012,BOS,NAS Delay,5.813999903114857
1172,2012,BWI,NAS Delay,5.450935235090909
1173,2012,CLT,NAS Delay,4.829526478788278
1174,2012,DAL,NAS Delay,1.8149598504014959
1175,2012,DCA,NAS Delay,6.36055285240815
1176,2012,DEN,NAS Delay,4.53001867413632
1177,2012,DFW,NAS Delay,4.410697047887861
1178,2012,DTW,NAS Delay,4.109585914574504
1179,2012,EWR,NAS Delay,12.78367099739493
1180,2012,FLL,NAS Delay,5.974709358579314
1181,2012,IAD,NAS Delay,4.820432989148995
1182,2012,IAH,NAS Delay,5.74158538648024
1183,2012,JFK,NAS Delay,6.709841197915597
1184,2012,LAS,NAS Delay,3.6098286212374697
1185,2012,LAX,NAS Delay,5.310522561804406
1186,2012,LGA,NAS Delay,10.199873204995322
1187,2012,MCO,NAS Delay,5.183348729599949
1188,2012,MDW,NAS Delay,3.2749544605593863
1189,2012,MIA,NAS Delay,6.004172622957153
1190,2012,MSP,NAS Delay,3.382481144531461
1191,2012,ORD,NAS Delay,6.195233757078058
1192,2012,PDX,NAS Delay,3.1224688582935265
1193,2012,PHL,NAS Delay,8.027127192144578
1194,2012,PHX,NAS Delay,4.140283505858573
1195,2012,SAN,NAS Delay,3.6130178282009733
1196,2012,SEA,NAS Delay,4.032156298980702
1197,2012,SFO,NAS Delay,13.77215928656056
1198,2012,SLC,NAS Delay,2.5950155480811947
1199,2012,TPA,NAS Delay,4.57759157644965
1200,2013,ATL,NAS Delay,6.883356481365415
1201,2013,BOS,NAS Delay,6.482952453643423
1202,2013,BWI,NAS Delay,4.968321055831894
1203,2013,CLT,NAS Delay,6.907419981579457
1204,2013,DAL,NAS Delay,2.888277132696345
1205,2013,DCA,NAS Delay,6.803528457482764
1206,2013,DEN,NAS Delay,7.548401481736577
1207,2013,DFW,NAS Delay,5.595503264322869
1208,2013,DTW,NAS Delay,4.838316173276804
1209,2013,EWR,NAS Delay,12.565469235550037
1210,2013,FLL,NAS Delay,8.643977003515872
1211,2013,IAD,NAS Delay,5.408804692240276
1212,2013,IAH,NAS Delay,5.894164232105281
1213,2013,JFK,NAS Delay,10.665376429065372
1214,2013,LAS,NAS Delay,4.83066756126947
1215,2013,LAX,NAS Delay,5.7148531498392074
1216,2013,LGA,NAS Delay,12.544114274794568
1217,2013,MCO,NAS Delay,6.47865912563891
1218,2013,MDW,NAS Delay,6.184392404213918
1219,2013,MIA,NAS Delay,5.278412544062234
1220,2013,MSP,NAS Delay,4.738731252809525
1221,2013,ORD,NAS Delay,8.696390588910788
1222,2013,PDX,NAS Delay,3.993796341145347
1223,2013,PHL,NAS Delay,11.023536966373998
1224,2013,PHX,NAS Delay,4.183319211433091
1225,2013,SAN,NAS Delay,4.276425096832252
1226,2013,SEA,NAS Delay,4.907193993364764
1227,2013,SFO,NAS Delay,12.085756445269507
1228,2013,SLC,NAS Delay,3.651558350431222
1229,2013,TPA,NAS Delay,5.764717452152205
1230,2014,ATL,NAS Delay,5.60177589348965
1231,2014,BOS,NAS Delay,6.586594956160175
1232,2014,BWI,NAS Delay,4.203731630799714
1233,2014,CLT,NAS Delay,6.230820624287344
1234,2014,DAL,NAS Delay,2.7915061912452894
1235,2014,DCA,NAS Delay,6.632303874258932
1236,2014,DEN,NAS Delay,6.991591800666766
1237,2014,DFW,NAS Delay,6.797190183608203
1238,2014,DTW,NAS Delay,4.246641002415461
1239,2014,EWR,NAS Delay,11.601056060097438
1240,2014,FLL,NAS Delay,9.008485548050974
1241,2014,IAD,NAS Delay,5.557126843149089
1242,2014,IAH,NAS Delay,6.834155020518271
1243,2014,JFK,NAS Delay,9.942804574838386
1244,2014,LAS,NAS Delay,4.9941119817887305
1245,2014,LAX,NAS Delay,6.822006749541544
1246,2014,LGA,NAS Delay,11.357225671329198
1247,2014,MCO,NAS Delay,6.872718709525491
1248,2014,MDW,NAS Delay,6.055255485999685
1249,2014,MIA,NAS Delay,6.278035195252168
1250,2014,MSP,NAS Delay,5.317677633189581
1251,2014,ORD,NAS Delay,12.187499347546954
1252,2014,PDX,NAS Delay,4.692710091123861
1253,2014,PHL,NAS Delay,9.322713977726815
1254,2014,PHX,NAS Delay,4.450799546321339
1255,2014,SAN,NAS Delay,4.1087421154146915
1256,2014,SEA,NAS Delay,5.603134600172918
1257,2014,SFO,NAS Delay,13.334078366280568
1258,2014,SLC,NAS Delay,3.135910706720939
1259,2014,TPA,NAS Delay,6.004716472202095
1260,2015,ATL,NAS Delay,4.583671060190042
1261,2015,BOS,NAS Delay,6.558807578890283
1262,2015,BWI,NAS Delay,4.200690717815207
1263,2015,CLT,NAS Delay,5.6892761272123415
1264,2015,DAL,NAS Delay,3.3548215074733747
1265,2015,DCA,NAS Delay,6.242703151940661
1266,2015,DEN,NAS Delay,5.959081887594279
1267,2015,DFW,NAS Delay,5.619196899641233
1268,2015,DTW,NAS Delay,4.875615961322279
1269,2015,EWR,NAS Delay,9.041511938718765
1270,2015,FLL,NAS Delay,6.580163436960926
1271,2015,IAD,NAS Delay,4.453140925915994
1272,2015,IAH,NAS Delay,6.857576136576826
1273,2015,JFK,NAS Delay,9.370482104727014
1274,2015,LAS,NAS Delay,4.668855380397535
1275,2015,LAX,NAS Delay,8.200795537458516
1276,2015,LGA,NAS Delay,11.790357925493069
1277,2015,MCO,NAS Delay,5.733720465224778
1278,2015,MDW,NAS Delay,3.9621569092737614
1279,2015,MIA,NAS Delay,7.173738044633369
1280,2015,MSP,NAS Delay,5.705371035673843
1281,2015,ORD,NAS Delay,8.145757446238449
1282,2015,PDX,NAS Delay,2.9771662083123527
1283,2015,PHL,NAS Delay,8.326547027986575
1284,2015,PHX,NAS Delay,4.454207982772437
1285,2015,SAN,NAS Delay,3.599680686785143
1286,2015,SEA,NAS Delay,5.404511426969629
1287,2015,SFO,NAS Delay,8.821162480880247
1288,2015,SLC,NAS Delay,2.777305888237681
1289,2015,TPA,NAS Delay,4.679317135327677
1290,2016,ATL,NAS Delay,3.599182307444073
1291,2016,BOS,NAS Delay,7.104879879260718
1292,2016,BWI,NAS Delay,3.746432320628617
1293,2016,CLT,NAS Delay,5.167038586283846
1294,2016,DAL,NAS Delay,3.9690844233055893
1295,2016,DCA,NAS Delay,6.738216126585858
1296,2016,DEN,NAS Delay,4.829811028842964
1297,2016,DFW,NAS Delay,5.634593508169626
1298,2016,DTW,NAS Delay,3.6285739605404133
1299,2016,EWR,NAS Delay,10.997817930915517
1300,2016,FLL,NAS Delay,7.3369712687149535
1301,2016,IAD,NAS Delay,3.662881208248622
1302,2016,IAH,NAS Delay,5.622939340005252
1303,2016,JFK,NAS Delay,8.29540756809856
1304,2016,LAS,NAS Delay,5.078140553454112
1305,2016,LAX,NAS Delay,10.189710384463687
1306,2016,LGA,NAS Delay,12.69890046176465
1307,2016,MCO,NAS Delay,5.68358135354612
1308,2016,MDW,NAS Delay,3.493622013165987
1309,2016,MIA,NAS Delay,7.625150714818859
1310,2016,MSP,NAS Delay,4.7269953851395305
1311,2016,ORD,NAS Delay,8.09013116622726
1312,2016,PDX,NAS Delay,3.793434911545147
1313,2016,PHL,NAS Delay,6.676051718011097
1314,2016,PHX,NAS Delay,5.144065240883617
1315,2016,SAN,NAS Delay,3.6633925488240036
1316,2016,SEA,NAS Delay,6.088322890512491
1317,2016,SFO,NAS Delay,11.910874836134987
1318,2016,SLC,NAS Delay,2.656025502048615
1319,2016,TPA,NAS Delay,5.014540317002458
1320,2017,ATL,NAS Delay,3.3813507942282035
1321,2017,BOS,NAS Delay,5.763276031971969
1322,2017,BWI,NAS Delay,3.474042198778456
1323,2017,CLT,NAS Delay,3.655856477488356
1324,2017,DAL,NAS Delay,2.9767796306257845
1325,2017,DCA,NAS Delay,5.0407765344184465
1326,2017,DEN,NAS Delay,6.415064791500337
1327,2017,DFW,NAS Delay,4.3961822871883065
1328,2017,DTW,NAS Delay,3.8735067131832133
1329,2017,EWR,NAS Delay,15.989203318558927
1330,2017,FLL,NAS Delay,6.823622047244094
1331,2017,IAD,NAS Delay,3.7030378177309355
1332,2017,IAH,NAS Delay,4.334768308019735
1333,2017,JFK,NAS Delay,6.729351032448378
1334,2017,LAS,NAS Delay,10.174837641665604
1335,2017,LAX,NAS Delay,19.62550164173659
1336,2017,LGA,NAS Delay,10.611126622923356
1337,2017,MCO,NAS Delay,4.713540926110241
1338,2017,MDW,NAS Delay,3.3573899750583314
1339,2017,MIA,NAS Delay,5.47984372225182
1340,2017,MSP,NAS Delay,3.708122374232468
1341,2017,ORD,NAS Delay,6.072600941021993
1342,2017,PDX,NAS Delay,5.130165289256199
1343,2017,PHL,NAS Delay,6.6436184749931675
1344,2017,PHX,NAS Delay,6.284839812385722
1345,2017,SAN,NAS Delay,9.386354192636915
1346,2017,SEA,NAS Delay,7.6701415901664864
1347,2017,SFO,NAS Delay,20.57010602943504
1348,2017,SLC,NAS Delay,6.015108160695891
1349,2017,TPA,NAS Delay,4.056853239312472
1350,2003,ATL,Security Delay,0.03544785622664401
1351,2003,BOS,Security Delay,0.015084111598856908
1352,2003,BWI,Security Delay,0.057653502450273855
1353,2003,CLT,Security Delay,0.009276168005300667
1354,2003,DAL,Security Delay,0.020065240479441658
1355,2003,DCA,Security Delay,0.04018115864259804
1356,2003,DEN,Security Delay,0.053541046978622935
1357,2003,DFW,Security Delay,0.050206607364585674
1358,2003,DTW,Security Delay,0.04041309006380375
1359,2003,EWR,Security Delay,0.05942278843785684
1360,2003,FLL,Security Delay,0.13640184342482825
1361,2003,IAD,Security Delay,0.0542291381440545
1362,2003,IAH,Security Delay,0.07604504779154636
1363,2003,JFK,Security Delay,0.1879630497983682
1364,2003,LAS,Security Delay,0.06894610286786701
1365,2003,LAX,Security Delay,0.08380718433941377
1366,2003,LGA,Security Delay,0.015912990099633262
1367,2003,MCO,Security Delay,0.052050820695479755
1368,2003,MDW,Security Delay,0.12669921874999998
1369,2003,MIA,Security Delay,0.09162921348314605
1370,2003,MSP,Security Delay,0.07438269425417225
1371,2003,ORD,Security Delay,0.02790631287668458
1372,2003,PDX,Security Delay,0.10700985103315715
1373,2003,PHL,Security Delay,0.007462569569648038
1374,2003,PHX,Security Delay,0.07860625761885412
1375,2003,SAN,Security Delay,0.05833028789539937
1376,2003,SEA,Security Delay,0.1536303656224043
1377,2003,SFO,Security Delay,0.08355616815988974
1378,2003,SLC,Security Delay,0.1268433025558678
1379,2003,TPA,Security Delay,0.04127330888663494
1380,2004,ATL,Security Delay,0.036986587176160525
1381,2004,BOS,Security Delay,0.04648474683831196
1382,2004,BWI,Security Delay,0.08028474448425418
1383,2004,CLT,Security Delay,0.004644854430262155
1384,2004,DAL,Security Delay,0.029435251319817217
1385,2004,DCA,Security Delay,0.02868927098398415
1386,2004,DEN,Security Delay,0.05733173541578071
1387,2004,DFW,Security Delay,0.045610455145310466
1388,2004,DTW,Security Delay,0.06084109280671237
1389,2004,EWR,Security Delay,0.06624635600776542
1390,2004,FLL,Security Delay,0.11988814048592739
1391,2004,IAD,Security Delay,0.030229336385128525
1392,2004,IAH,Security Delay,0.0944254215818225
1393,2004,JFK,Security Delay,0.20919482449621887
1394,2004,LAS,Security Delay,0.11128182755110433
1395,2004,LAX,Security Delay,0.08110186824330132
1396,2004,LGA,Security Delay,0.034775519163380654
1397,2004,MCO,Security Delay,0.09349686933975711
1398,2004,MDW,Security Delay,0.11039888369253581
1399,2004,MIA,Security Delay,0.09233008964830282
1400,2004,MSP,Security Delay,0.0854475174216028
1401,2004,ORD,Security Delay,0.028059095282903516
1402,2004,PDX,Security Delay,0.11412761232785945
1403,2004,PHL,Security Delay,0.016722105868342163
1404,2004,PHX,Security Delay,0.13427829601259425
1405,2004,SAN,Security Delay,0.09271500098744208
1406,2004,SEA,Security Delay,0.1364488202652918
1407,2004,SFO,Security Delay,0.07044808239182232
1408,2004,SLC,Security Delay,0.1698783034492691
1409,2004,TPA,Security Delay,0.06263664341117656
1410,2005,ATL,Security Delay,0.021945090739879016
1411,2005,BOS,Security Delay,0.044525872508652815
1412,2005,BWI,Security Delay,0.05091205333732863
1413,2005,CLT,Security Delay,0.013129293863975627
1414,2005,DAL,Security Delay,0.05403742872690279
1415,2005,DCA,Security Delay,0.0294914348937469
1416,2005,DEN,Security Delay,0.035076018084705084
1417,2005,DFW,Security Delay,0.02727322935177754
1418,2005,DTW,Security Delay,0.04749634784651412
1419,2005,EWR,Security Delay,0.05347377079731892
1420,2005,FLL,Security Delay,0.07760642456115413
1421,2005,IAD,Security Delay,0.03279974505429853
1422,2005,IAH,Security Delay,0.08097811223960542
1423,2005,JFK,Security Delay,0.1259135006817535
1424,2005,LAS,Security Delay,0.06687873380401892
1425,2005,LAX,Security Delay,0.06252489393021039
1426,2005,LGA,Security Delay,0.027117288741503785
1427,2005,MCO,Security Delay,0.07288789328302903
1428,2005,MDW,Security Delay,0.06591322978039636
1429,2005,MIA,Security Delay,0.07032936954472188
1430,2005,MSP,Security Delay,0.06352441119100992
1431,2005,ORD,Security Delay,0.02550171432632009
1432,2005,PDX,Security Delay,0.062253643366000075
1433,2005,PHL,Security Delay,0.019858066251572427
1434,2005,PHX,Security Delay,0.08710551801995402
1435,2005,SAN,Security Delay,0.051263619004829813
1436,2005,SEA,Security Delay,0.09993901008679336
1437,2005,SFO,Security Delay,0.050493069122709094
1438,2005,SLC,Security Delay,0.08390643071221598
1439,2005,TPA,Security Delay,0.074624613295103
1440,2006,ATL,Security Delay,0.04091604109389396
1441,2006,BOS,Security Delay,0.04145615507898955
1442,2006,BWI,Security Delay,0.08490741429315089
1443,2006,CLT,Security Delay,0.027188995011662154
1444,2006,DAL,Security Delay,0.0596447466355535
1445,2006,DCA,Security Delay,0.041318820669977815
1446,2006,DEN,Security Delay,0.06281496783078347
1447,2006,DFW,Security Delay,0.06008389974511471
1448,2006,DTW,Security Delay,0.10838006230529595
1449,2006,EWR,Security Delay,0.08135552522495197
1450,2006,FLL,Security Delay,0.09023134725755874
1451,2006,IAD,Security Delay,0.07127308329253938
1452,2006,IAH,Security Delay,0.09658309673041553
1453,2006,JFK,Security Delay,0.11617359501738121
1454,2006,LAS,Security Delay,0.11219926806557096
1455,2006,LAX,Security Delay,0.10176143651132963
1456,2006,LGA,Security Delay,0.033373876878408607
1457,2006,MCO,Security Delay,0.07308520300043728
1458,2006,MDW,Security Delay,0.10286818249368405
1459,2006,MIA,Security Delay,0.10712018140589566
1460,2006,MSP,Security Delay,0.13856573831125724
1461,2006,ORD,Security Delay,0.04299636970671403
1462,2006,PDX,Security Delay,0.13304825054967886
1463,2006,PHL,Security Delay,0.0321308872002733
1464,2006,PHX,Security Delay,0.12996722226096658
1465,2006,SAN,Security Delay,0.10216864876500024
1466,2006,SEA,Security Delay,0.1418899439210617
1467,2006,SFO,Security Delay,0.09561094040438528
1468,2006,SLC,Security Delay,0.14767822749574724
1469,2006,TPA,Security Delay,0.07187339538925389
1470,2007,ATL,Security Delay,0.027226137865546177
1471,2007,BOS,Security Delay,0.03915474966507774
1472,2007,BWI,Security Delay,0.07197769550710725
1473,2007,CLT,Security Delay,0.07220898128701889
1474,2007,DAL,Security Delay,0.047707306223820294
1475,2007,DCA,Security Delay,0.04362704118597783
1476,2007,DEN,Security Delay,0.06073632882265473
1477,2007,DFW,Security Delay,0.0323538111949229
1478,2007,DTW,Security Delay,0.06388732394366198
1479,2007,EWR,Security Delay,0.060730925466886417
1480,2007,FLL,Security Delay,0.08249337633913144
1481,2007,IAD,Security Delay,0.05027957508980458
1482,2007,IAH,Security Delay,0.07929594539984733
1483,2007,JFK,Security Delay,0.062275259809538866
1484,2007,LAS,Security Delay,0.07740172354660817
1485,2007,LAX,Security Delay,0.09028677695686563
1486,2007,LGA,Security Delay,0.02303933922459698
1487,2007,MCO,Security Delay,0.06639291849957243
1488,2007,MDW,Security Delay,0.10034425203421657
1489,2007,MIA,Security Delay,0.07140210006176652
1490,2007,MSP,Security Delay,0.08829228854125226
1491,2007,ORD,Security Delay,0.033615256871553575
1492,2007,PDX,Security Delay,0.11162465463724118
1493,2007,PHL,Security Delay,0.05855003410215276
1494,2007,PHX,Security Delay,0.10552444836047713
1495,2007,SAN,Security Delay,0.0738833734147294
1496,2007,SEA,Security Delay,0.14076429036070617
1497,2007,SFO,Security Delay,0.07666411408591121
1498,2007,SLC,Security Delay,0.13538220029907502
1499,2007,TPA,Security Delay,0.06340931590621435
1500,2008,ATL,Security Delay,0.018843436158843575
1501,2008,BOS,Security Delay,0.026851726242962767
1502,2008,BWI,Security Delay,0.05267709574508975
1503,2008,CLT,Security Delay,0.06139807982226453
1504,2008,DAL,Security Delay,0.03267137638834807
1505,2008,DCA,Security Delay,0.041663301450312086
1506,2008,DEN,Security Delay,0.03690727626620283
1507,2008,DFW,Security Delay,0.02422876962057704
1508,2008,DTW,Security Delay,0.032851851851851854
1509,2008,EWR,Security Delay,0.04863131900267887
1510,2008,FLL,Security Delay,0.046889653016567674
1511,2008,IAD,Security Delay,0.03709452526900107
1512,2008,IAH,Security Delay,0.07280190105854395
1513,2008,JFK,Security Delay,0.02998266022457534
1514,2008,LAS,Security Delay,0.0498464172706816
1515,2008,LAX,Security Delay,0.06986114008855508
1516,2008,LGA,Security Delay,0.010863268886892721
1517,2008,MCO,Security Delay,0.05335513797293269
1518,2008,MDW,Security Delay,0.0695662100456621
1519,2008,MIA,Security Delay,0.05054168930363364
1520,2008,MSP,Security Delay,0.04556476365868631
1521,2008,ORD,Security Delay,0.024337141748370674
1522,2008,PDX,Security Delay,0.05160911196377339
1523,2008,PHL,Security Delay,0.03589661932864266
1524,2008,PHX,Security Delay,0.06390660729329643
1525,2008,SAN,Security Delay,0.05029333333333334
1526,2008,SEA,Security Delay,0.07879899151959656
1527,2008,SFO,Security Delay,0.05313738182801131
1528,2008,SLC,Security Delay,0.07188104431358168
1529,2008,TPA,Security Delay,0.05351089278632741
1530,2009,ATL,Security Delay,0.011543195740539304
1531,2009,BOS,Security Delay,0.015618934120599837
1532,2009,BWI,Security Delay,0.049970379146919416
1533,2009,CLT,Security Delay,0.03192369002054369
1534,2009,DAL,Security Delay,0.04164771082344183
1535,2009,DCA,Security Delay,0.029894490035169988
1536,2009,DEN,Security Delay,0.03153233249506778
1537,2009,DFW,Security Delay,0.018961868802124394
1538,2009,DTW,Security Delay,0.030362248511397318
1539,2009,EWR,Security Delay,0.04369249882479351
1540,2009,FLL,Security Delay,0.0572859352822034
1541,2009,IAD,Security Delay,0.017558088886886255
1542,2009,IAH,Security Delay,0.042175027182375986
1543,2009,JFK,Security Delay,0.022303745424765598
1544,2009,LAS,Security Delay,0.04136024651716816
1545,2009,LAX,Security Delay,0.03995349438057098
1546,2009,LGA,Security Delay,0.01748338581660326
1547,2009,MCO,Security Delay,0.05102736631092928
1548,2009,MDW,Security Delay,0.05467757447667446
1549,2009,MIA,Security Delay,0.060111589053051556
1550,2009,MSP,Security Delay,0.041891835630126155
1551,2009,ORD,Security Delay,0.02253576639087635
1552,2009,PDX,Security Delay,0.041923268178862404
1553,2009,PHL,Security Delay,0.03496068398073355
1554,2009,PHX,Security Delay,0.0519875516643946
1555,2009,SAN,Security Delay,0.04384473465253409
1556,2009,SEA,Security Delay,0.06081556244490448
1557,2009,SFO,Security Delay,0.04185343631824089
1558,2009,SLC,Security Delay,0.035893896065476764
1559,2009,TPA,Security Delay,0.05190560522943573
1560,2010,ATL,Security Delay,0.017672625881581104
1561,2010,BOS,Security Delay,0.039419324718339005
1562,2010,BWI,Security Delay,0.06351657304169075
1563,2010,CLT,Security Delay,0.041919316669721034
